image_file,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18
044.bmp,0.3958656330749354,0.4525,0.6950904392764858,0.40625,0.6568475452196383,0.5079166666666667,0.2971576227390181,0.5329166666666667,0.7142118863049096,0.6308333333333334,0.6599483204134367,0.76375,0.6501291989664083,0.81625,0.6263565891472869,0.8325,0.6423772609819122,0.8283333333333334,0.358656330749354,0.71,0.7080103359173127,0.7058333333333333,0.7235142118863049,0.7141666666666666,0.7736434108527132,0.68375,0.7622739018087855,0.7445833333333334,0.7565891472868217,0.6291666666666667,0.689405684754522,0.83,0.49509043927648577,0.5941666666666666,0.7080103359173127,0.6020833333333333,0.33540051679586563,0.54
045.bmp,0.3819121447028424,0.45166666666666666,0.6816537467700259,0.38958333333333334,0.6387596899224807,0.49625,0.30387596899224806,0.52,0.7059431524547803,0.6129166666666667,0.6728682170542636,0.74875,0.6666666666666666,0.80375,0.641343669250646,0.8179166666666666,0.6563307493540051,0.815,0.37260981912144703,0.7120833333333333,0.7162790697674418,0.6883333333333334,0.7338501291989664,0.6966666666666667,0.7875968992248062,0.6670833333333334,0.772093023255814,0.72875,0.7674418604651163,0.60625,0.7152454780361757,0.8170833333333334,0.4888888888888889,0.5895833333333333,0.7095607235142118,0.5870833333333333,0.3302325581395349,0.5408333333333334
046.bmp,0.4165374677002584,0.42875,0.7116279069767442,0.405,0.6599483204134367,0.50375,0.2961240310077519,0.5033333333333333,0.7069767441860465,0.6208333333333333,0.6950904392764858,0.75875,0.6754521963824289,0.8245833333333333,0.6449612403100775,0.8495833333333334,0.6656330749354005,0.84125,0.38656330749354006,0.7091666666666666,0.7410852713178294,0.7,0.7607235142118863,0.6941666666666667,0.8155038759689922,0.6566666666666666,0.8,0.7491666666666666,0.7555555555555555,0.6075,0.7162790697674418,0.8479166666666667,0.4909560723514212,0.5725,0.716795865633075,0.58125,0.33229974160206716,0.5379166666666667
047.bmp,0.3891472868217054,0.4533333333333333,0.6832041343669251,0.42875,0.6124031007751938,0.5375,0.2904392764857881,0.5216666666666666,0.7090439276485788,0.66125,0.6780361757105943,0.78625,0.6697674418604651,0.8375,0.6527131782945736,0.8645833333333334,0.6661498708010336,0.85375,0.32506459948320415,0.7358333333333333,0.7126614987080103,0.71875,0.7297157622739018,0.7279166666666667,0.7808785529715763,0.68625,0.759173126614987,0.7654166666666666,0.759173126614987,0.635,0.7131782945736435,0.8629166666666667,0.47751937984496123,0.6304166666666666,0.6930232558139535,0.6216666666666667,0.3297157622739018,0.5454166666666667
048.bmp,0.4222222222222222,0.43083333333333335,0.7183462532299741,0.3854166666666667,0.6542635658914728,0.48333333333333334,0.32919896640826873,0.5241666666666667,0.7162790697674418,0.62625,0.7074935400516796,0.7529166666666667,0.6842377260981912,0.8191666666666667,0.6630490956072351,0.8458333333333333,0.6795865633074936,0.8383333333333334,0.3896640826873385,0.7154166666666667,0.7291989664082688,0.6929166666666666,0.7410852713178294,0.69875,0.8025839793281654,0.6554166666666666,0.7855297157622739,0.7470833333333333,0.772093023255814,0.615,0.7390180878552972,0.83375,0.5100775193798449,0.5945833333333334,0.7229974160206718,0.595,0.36020671834625323,0.55875
049.bmp,0.38449612403100775,0.4633333333333333,0.6459948320413437,0.39125,0.6098191214470284,0.4995833333333333,0.30801033591731264,0.5454166666666667,0.6764857881136951,0.5854166666666667,0.6857881136950904,0.7379166666666667,0.6940568475452197,0.7666666666666667,0.6692506459948321,0.7829166666666667,0.6857881136950904,0.7783333333333333,0.3948320413436692,0.695,0.6739018087855297,0.6645833333333333,0.7095607235142118,0.66625,0.7509043927648579,0.6029166666666667,0.7524547803617571,0.6579166666666667,0.7328165374677003,0.58,0.7286821705426356,0.7733333333333333,0.48320413436692505,0.5741666666666667,0.6852713178294574,0.5708333333333333,0.33901808785529713,0.5770833333333333
050.bmp,0.4656330749354005,0.43666666666666665,0.7932816537467701,0.42041666666666666,0.7054263565891473,0.52875,0.33746770025839795,0.5045833333333334,0.7839793281653746,0.6554166666666666,0.7679586563307493,0.8116666666666666,0.7648578811369509,0.8654166666666666,0.7271317829457364,0.8970833333333333,0.7524547803617571,0.8879166666666667,0.4315245478036176,0.7675,0.7989664082687339,0.7545833333333334,0.8149870801033592,0.7333333333333333,0.8790697674418605,0.71,0.862015503875969,0.7720833333333333,0.8583979328165374,0.6629166666666667,0.8108527131782945,0.88625,0.5509043927648579,0.6166666666666667,0.7948320413436692,0.6329166666666667,0.3674418604651163,0.55875
051.bmp,0.4134366925064599,0.44208333333333333,0.6950904392764858,0.41208333333333336,0.6532299741602067,0.5070833333333333,0.3121447028423773,0.5229166666666667,0.703359173126615,0.6179166666666667,0.696640826873385,0.7595833333333334,0.703359173126615,0.7925,0.6754521963824289,0.8125,0.6945736434108527,0.8079166666666666,0.3545219638242894,0.735,0.7090439276485788,0.67875,0.7302325581395349,0.6975,0.7896640826873385,0.6591666666666667,0.7757105943152455,0.7304166666666667,0.7622739018087855,0.61125,0.7405684754521964,0.8275,0.4997416020671835,0.5941666666666666,0.710594315245478,0.5966666666666667,0.34418604651162793,0.56625
052.bmp,0.4129198966408269,0.43291666666666667,0.759173126614987,0.39791666666666664,0.6532299741602067,0.5104166666666666,0.3219638242894057,0.5016666666666667,0.7478036175710594,0.6545833333333333,0.7803617571059431,0.7916666666666666,0.7896640826873385,0.8595833333333334,0.7565891472868217,0.8991666666666667,0.7808785529715763,0.8870833333333333,0.42377260981912146,0.7766666666666666,0.8020671834625323,0.7245833333333334,0.7896640826873385,0.7208333333333333,0.8614987080103359,0.6866666666666666,0.8744186046511628,0.7670833333333333,0.81343669250646,0.64,0.8496124031007752,0.9029166666666667,0.5080103359173127,0.6020833333333333,0.744702842377261,0.6195833333333334,0.3421188630490956,0.56375
053.bmp,0.4873385012919897,0.42125,0.7705426356589147,0.4270833333333333,0.717312661498708,0.52,0.3607235142118863,0.48625,0.7581395348837209,0.635,0.7142118863049096,0.7783333333333333,0.7095607235142118,0.8266666666666667,0.6847545219638242,0.8495833333333334,0.7028423772609819,0.8420833333333333,0.3813953488372093,0.7179166666666666,0.751937984496124,0.71,0.7710594315245478,0.7258333333333333,0.8330749354005168,0.6941666666666667,0.8025839793281654,0.77875,0.8103359173126615,0.6383333333333333,0.7576227390180879,0.855,0.5488372093023256,0.59125,0.7736434108527132,0.61875,0.37002583979328163,0.5154166666666666
054.bmp,0.4010335917312661,0.435,0.7080103359173127,0.37916666666666665,0.6459948320413437,0.49541666666666667,0.28888888888888886,0.5145833333333333,0.7193798449612403,0.6175,0.7178294573643411,0.7395833333333334,0.7059431524547803,0.7920833333333334,0.6733850129198966,0.8145833333333333,0.6945736434108527,0.8066666666666666,0.36382428940568473,0.7154166666666667,0.7545219638242894,0.67875,0.7777777777777778,0.6858333333333333,0.8175710594315245,0.6479166666666667,0.8124031007751938,0.7108333333333333,0.7922480620155039,0.59875,0.7545219638242894,0.8120833333333334,0.496640826873385,0.58625,0.710077519379845,0.58625,0.3183462532299742,0.5545833333333333
055.bmp,0.4330749354005168,0.43583333333333335,0.6987080103359173,0.39666666666666667,0.655297157622739,0.5004166666666666,0.303359173126615,0.5191666666666667,0.7059431524547803,0.5945833333333334,0.7291989664082688,0.72875,0.7235142118863049,0.7745833333333333,0.6981912144702842,0.7929166666666667,0.7162790697674418,0.7858333333333334,0.4062015503875969,0.7116666666666667,0.7503875968992249,0.6645833333333333,0.7472868217054264,0.6625,0.8103359173126615,0.6425,0.8031007751937984,0.7229166666666667,0.786046511627907,0.5941666666666666,0.7617571059431525,0.8091666666666667,0.5074935400516796,0.5775,0.717312661498708,0.5825,0.3343669250645995,0.5425
056.bmp,0.420671834625323,0.44166666666666665,0.7348837209302326,0.42291666666666666,0.6542635658914728,0.5470833333333334,0.30645994832041346,0.5308333333333334,0.6873385012919897,0.675,0.6232558139534884,0.8066666666666666,0.6025839793281653,0.87,0.5710594315245479,0.885,0.5912144702842377,0.8820833333333333,0.35555555555555557,0.7358333333333333,0.6801033591731266,0.7375,0.7224806201550388,0.7595833333333334,0.7839793281653746,0.705,0.7348837209302326,0.8104166666666667,0.7622739018087855,0.6554166666666666,0.6490956072351421,0.8933333333333333,0.48320413436692505,0.61875,0.6925064599483204,0.6283333333333333,0.34677002583979327,0.5658333333333333
057.bmp,0.39276485788113696,0.44125,0.7023255813953488,0.38875,0.6423772609819122,0.4995833333333333,0.28888888888888886,0.5320833333333334,0.710594315245478,0.605,0.6780361757105943,0.73125,0.668733850129199,0.79,0.641860465116279,0.80625,0.6594315245478036,0.8008333333333333,0.40568475452196384,0.7054166666666667,0.7049095607235142,0.6725,0.7188630490956073,0.6795833333333333,0.7968992248062016,0.6408333333333334,0.7633074935400517,0.7254166666666667,0.7565891472868217,0.5904166666666667,0.7049095607235142,0.8075,0.5038759689922481,0.5875,0.7136950904392765,0.5758333333333333,0.34677002583979327,0.5708333333333333
058.bmp,0.3751937984496124,0.46125,0.6294573643410852,0.43166666666666664,0.6015503875968993,0.5229166666666667,0.2868217054263566,0.5266666666666666,0.654780361757106,0.6129166666666667,0.641860465116279,0.7275,0.6315245478036176,0.7733333333333333,0.6010335917312661,0.7941666666666667,0.6211886304909561,0.7883333333333333,0.36640826873385013,0.7133333333333334,0.6635658914728683,0.67125,0.6558139534883721,0.6670833333333334,0.7297157622739018,0.6470833333333333,0.7281653746770026,0.695,0.703875968992248,0.6054166666666667,0.6847545219638242,0.7845833333333333,0.45839793281653746,0.5916666666666667,0.6511627906976745,0.5979166666666667,0.3219638242894057,0.5691666666666667
059.bmp,0.4015503875968992,0.4625,0.6692506459948321,0.4216666666666667,0.6191214470284238,0.5183333333333333,0.296640826873385,0.5383333333333333,0.7095607235142118,0.63,0.689405684754522,0.7225,0.682687338501292,0.7658333333333334,0.6454780361757106,0.7920833333333334,0.6708010335917313,0.7833333333333333,0.39018087855297157,0.715,0.703359173126615,0.66625,0.7043927648578812,0.6629166666666667,0.7622739018087855,0.6375,0.7545219638242894,0.69625,0.7291989664082688,0.5933333333333334,0.7152454780361757,0.7920833333333334,0.4940568475452196,0.58875,0.6956072351421189,0.5754166666666667,0.34315245478036177,0.5658333333333333
060.bmp,0.4227390180878553,0.4554166666666667,0.7354005167958656,0.44166666666666665,0.6527131782945736,0.5475,0.31369509043927646,0.5158333333333334,0.7054263565891473,0.6733333333333333,0.6956072351421189,0.8166666666666667,0.6956072351421189,0.8841666666666667,0.668733850129199,0.9025,0.6863049095607235,0.8958333333333334,0.41136950904392766,0.7333333333333333,0.7054263565891473,0.7520833333333333,0.662015503875969,0.74375,0.7824289405684755,0.7125,0.7777777777777778,0.7966666666666666,0.758656330749354,0.6666666666666666,0.7369509043927649,0.89375,0.4940568475452196,0.615,0.6992248062015504,0.6425,0.3607235142118863,0.5508333333333333
061.bmp,0.4191214470284238,0.4116666666666667,0.7328165374677003,0.37625,0.6708010335917313,0.47375,0.31266149870801035,0.48041666666666666,0.7648578811369509,0.5925,0.7498708010335917,0.72625,0.7545219638242894,0.7679166666666667,0.7245478036175711,0.7945833333333333,0.7457364341085271,0.7833333333333333,0.4062015503875969,0.7041666666666667,0.7777777777777778,0.6516666666666666,0.7829457364341085,0.6495833333333333,0.8506459948320414,0.6270833333333333,0.8459948320413436,0.6991666666666667,0.8124031007751938,0.58,0.8082687338501292,0.8129166666666666,0.5116279069767442,0.56,0.7576227390180879,0.56,0.34418604651162793,0.52
062.bmp,0.4258397932816537,0.44458333333333333,0.7245478036175711,0.41,0.6775193798449612,0.5083333333333333,0.31266149870801035,0.5275,0.7395348837209302,0.6391666666666667,0.7043927648578812,0.7758333333333334,0.6852713178294574,0.8408333333333333,0.6506459948320413,0.8595833333333334,0.6733850129198966,0.8558333333333333,0.3958656330749354,0.7245833333333334,0.7679586563307493,0.72125,0.7736434108527132,0.7195833333333334,0.8242894056847545,0.6833333333333333,0.8186046511627907,0.755,0.7901808785529716,0.63625,0.7074935400516796,0.8675,0.5152454780361757,0.6033333333333334,0.7478036175710594,0.6095833333333334,0.34935400516795867,0.5620833333333334
063.bmp,0.4294573643410853,0.44,0.7374677002583979,0.42375,0.6656330749354005,0.52875,0.3400516795865633,0.505,0.7359173126614987,0.6504166666666666,0.7328165374677003,0.7820833333333334,0.7214470284237726,0.8329166666666666,0.6857881136950904,0.8533333333333334,0.7085271317829457,0.8454166666666667,0.3953488372093023,0.7383333333333333,0.7488372093023256,0.7216666666666667,0.7534883720930232,0.72,0.8056847545219639,0.7045833333333333,0.8093023255813954,0.7554166666666666,0.7695090439276486,0.6358333333333334,0.765374677002584,0.8729166666666667,0.510594315245478,0.5954166666666667,0.7462532299741602,0.615,0.3400516795865633,0.5658333333333333
064.bmp,0.4134366925064599,0.45,0.6945736434108527,0.41833333333333333,0.6537467700258398,0.5079166666666667,0.3111111111111111,0.5258333333333334,0.7276485788113695,0.65875,0.6847545219638242,0.7570833333333333,0.6795865633074936,0.80375,0.6444444444444445,0.8216666666666667,0.6677002583979328,0.8183333333333334,0.3979328165374677,0.7129166666666666,0.7152454780361757,0.6925,0.7322997416020672,0.7004166666666667,0.7850129198966408,0.6666666666666666,0.7622739018087855,0.7441666666666666,0.7503875968992249,0.6116666666666667,0.7224806201550388,0.8320833333333333,0.49612403100775193,0.5995833333333334,0.6940568475452197,0.60125,0.35297157622739017,0.555
065.bmp,0.4144702842377261,0.4375,0.6904392764857881,0.435,0.641343669250646,0.49333333333333335,0.2837209302325581,0.5166666666666667,0.7560723514211887,0.64625,0.7338501291989664,0.7466666666666667,0.7204134366925065,0.8129166666666666,0.6878552971576227,0.8370833333333333,0.710594315245478,0.8295833333333333,0.3813953488372093,0.7170833333333333,0.7679586563307493,0.6979166666666666,0.7643410852713178,0.6966666666666667,0.820671834625323,0.6675,0.8113695090439277,0.7479166666666667,0.786046511627907,0.61375,0.7503875968992249,0.8483333333333334,0.4971576227390181,0.5920833333333333,0.7333333333333333,0.5841666666666666,0.3245478036175711,0.5641666666666667
066.bmp,0.4015503875968992,0.42916666666666664,0.7291989664082688,0.38666666666666666,0.6666666666666666,0.47625,0.28940568475452194,0.5041666666666667,0.751421188630491,0.6145833333333334,0.689922480620155,0.7266666666666667,0.6832041343669251,0.7983333333333333,0.6563307493540051,0.8233333333333334,0.6754521963824289,0.8179166666666666,0.3767441860465116,0.7116666666666667,0.724031007751938,0.6604166666666667,0.7529715762273902,0.66375,0.8010335917312662,0.6579166666666667,0.7855297157622739,0.7279166666666667,0.7710594315245478,0.5866666666666667,0.7028423772609819,0.83125,0.5198966408268734,0.5695833333333333,0.7291989664082688,0.5591666666666667,0.3302325581395349,0.5375
067.bmp,0.4434108527131783,0.4429166666666667,0.7421188630490956,0.4175,0.6682170542635659,0.5254166666666666,0.32558139534883723,0.5275,0.7245478036175711,0.6633333333333333,0.7426356589147287,0.7741666666666667,0.7457364341085271,0.8070833333333334,0.7183462532299741,0.8316666666666667,0.7359173126614987,0.8216666666666667,0.44289405684754524,0.7229166666666667,0.758656330749354,0.7095833333333333,0.716795865633075,0.72375,0.821188630490956,0.7025,0.8366925064599483,0.7629166666666667,0.7875968992248062,0.6570833333333334,0.7736434108527132,0.8608333333333333,0.5136950904392765,0.6104166666666667,0.7338501291989664,0.64,0.35297157622739017,0.5429166666666667
068.bmp,0.4754521963824289,0.46208333333333335,0.758656330749354,0.4175,0.7002583979328165,0.53375,0.3302325581395349,0.5420833333333334,0.7855297157622739,0.66625,0.7979328165374677,0.8041666666666667,0.7979328165374677,0.8741666666666666,0.7509043927648579,0.9083333333333333,0.7839793281653746,0.9,0.44909560723514214,0.7775,0.8232558139534883,0.735,0.8304909560723515,0.7308333333333333,0.9002583979328166,0.6945833333333333,0.8981912144702843,0.7725,0.8583979328165374,0.6375,0.8542635658914729,0.92875,0.5462532299741603,0.6208333333333333,0.7912144702842377,0.61625,0.3736434108527132,0.585
069.bmp,0.386046511627907,0.39208333333333334,0.6816537467700259,0.41,0.6191214470284238,0.4979166666666667,0.27596899224806204,0.47625,0.6692506459948321,0.625,0.6325581395348837,0.76,0.627906976744186,0.8191666666666667,0.5984496124031008,0.8445833333333334,0.6165374677002584,0.8383333333333334,0.3209302325581395,0.7120833333333333,0.6832041343669251,0.6929166666666666,0.7059431524547803,0.7066666666666667,0.779328165374677,0.6658333333333334,0.7405684754521964,0.75875,0.7245478036175711,0.615,0.6852713178294574,0.8458333333333333,0.45219638242894056,0.5691666666666667,0.6775193798449612,0.5933333333333334,0.29767441860465116,0.52125
070.bmp,0.4036175710594315,0.44375,0.6981912144702842,0.40958333333333335,0.6392764857881137,0.5325,0.32248062015503876,0.53625,0.6708010335917313,0.6525,0.6325581395348837,0.77125,0.634625322997416,0.8245833333333333,0.6082687338501293,0.84375,0.6263565891472869,0.8375,0.379328165374677,0.70875,0.6702842377260982,0.705,0.6919896640826874,0.7175,0.7565891472868217,0.6716666666666666,0.7322997416020672,0.7420833333333333,0.7385012919896641,0.6333333333333333,0.6837209302325581,0.8525,0.48010335917312663,0.60375,0.6888888888888889,0.6108333333333333,0.3612403100775194,0.5529166666666666
071.bmp,0.39948320413436694,0.425,0.6542635658914728,0.3466666666666667,0.6325581395348837,0.46208333333333335,0.3157622739018088,0.51875,0.7136950904392765,0.57625,0.6718346253229974,0.6816666666666666,0.6671834625322998,0.7458333333333333,0.6521963824289405,0.7629166666666667,0.6651162790697674,0.7579166666666667,0.3948320413436692,0.7125,0.703359173126615,0.635,0.7374677002583979,0.6420833333333333,0.7979328165374677,0.6054166666666667,0.7891472868217054,0.6804166666666667,0.7746770025839793,0.5570833333333334,0.7405684754521964,0.77875,0.48320413436692505,0.5479166666666667,0.7121447028423773,0.5395833333333333,0.3612403100775194,0.5366666666666666
072.bmp,0.4253229974160207,0.44625,0.7348837209302326,0.37666666666666665,0.6578811369509044,0.48875,0.324031007751938,0.53875,0.7741602067183463,0.63625,0.7235142118863049,0.735,0.6940568475452197,0.8075,0.6625322997416021,0.8341666666666666,0.6832041343669251,0.825,0.39069767441860465,0.7120833333333333,0.7643410852713178,0.6816666666666666,0.8108527131782945,0.7083333333333334,0.8656330749354005,0.6791666666666667,0.8253229974160207,0.75625,0.834625322997416,0.6120833333333333,0.737984496124031,0.83125,0.5214470284237727,0.6029166666666667,0.7762273901808786,0.59125,0.3834625322997416,0.5716666666666667
073.bmp,0.4222222222222222,0.46375,0.717312661498708,0.44083333333333335,0.648062015503876,0.53375,0.32041343669250644,0.5404166666666667,0.7152454780361757,0.65875,0.7162790697674418,0.7704166666666666,0.6981912144702842,0.8275,0.662015503875969,0.8570833333333333,0.6857881136950904,0.8470833333333333,0.3819121447028424,0.7541666666666667,0.7395348837209302,0.7220833333333333,0.7509043927648579,0.7241666666666666,0.8005167958656331,0.7054166666666667,0.7984496124031008,0.7691666666666667,0.7679586563307493,0.64875,0.751421188630491,0.8683333333333333,0.49509043927648577,0.6158333333333333,0.7395348837209302,0.6308333333333334,0.34108527131782945,0.5879166666666666
074.bmp,0.4382428940568475,0.4379166666666667,0.7560723514211887,0.3720833333333333,0.6961240310077519,0.47125,0.33488372093023255,0.52875,0.7819121447028424,0.5933333333333334,0.7498708010335917,0.7445833333333334,0.7633074935400517,0.8029166666666666,0.7250645994832041,0.83125,0.7498708010335917,0.8204166666666667,0.43410852713178294,0.7420833333333333,0.7689922480620155,0.6729166666666667,0.7762273901808786,0.6808333333333333,0.868733850129199,0.6658333333333334,0.8470284237726098,0.7325,0.8397932816537468,0.5975,0.8113695090439277,0.8516666666666667,0.5529715762273901,0.58375,0.7912144702842377,0.5645833333333333,0.3705426356589147,0.5666666666666667
075.bmp,0.4160206718346253,0.4395833333333333,0.7121447028423773,0.4195833333333333,0.6532299741602067,0.5079166666666667,0.32299741602067183,0.52875,0.7235142118863049,0.625,0.6925064599483204,0.7554166666666666,0.661498708010336,0.8179166666666666,0.6377260981912145,0.8429166666666666,0.655297157622739,0.8329166666666666,0.386046511627907,0.7054166666666667,0.7354005167958656,0.7070833333333333,0.7467700258397932,0.705,0.8025839793281654,0.6729166666666667,0.7648578811369509,0.76375,0.7715762273901808,0.6195833333333334,0.6997416020671835,0.8441666666666666,0.5074935400516796,0.5916666666666667,0.7255813953488373,0.6058333333333333,0.36175710594315247,0.5558333333333333
076.bmp,0.3984496124031008,0.42125,0.6868217054263566,0.3720833333333333,0.6361757105943152,0.47791666666666666,0.30801033591731264,0.5129166666666667,0.7297157622739018,0.58375,0.7276485788113695,0.7233333333333334,0.7250645994832041,0.77875,0.6888888888888889,0.8045833333333333,0.710594315245478,0.795,0.40310077519379844,0.70625,0.7689922480620155,0.6525,0.7839793281653746,0.6566666666666666,0.8258397932816538,0.6379166666666667,0.8268733850129198,0.6895833333333333,0.7736434108527132,0.57625,0.7762273901808786,0.81125,0.5209302325581395,0.5683333333333334,0.7297157622739018,0.5629166666666666,0.35348837209302325,0.5475
077.bmp,0.43669250645994834,0.4066666666666667,0.7529715762273902,0.3804166666666667,0.6754521963824289,0.49166666666666664,0.324031007751938,0.5025,0.7534883720930232,0.6225,0.7276485788113695,0.74375,0.7147286821705426,0.8041666666666667,0.6806201550387597,0.8445833333333334,0.7054263565891473,0.82875,0.4046511627906977,0.7266666666666667,0.7715762273901808,0.6825,0.7839793281653746,0.6933333333333334,0.8372093023255814,0.6658333333333334,0.821188630490956,0.7254166666666667,0.80671834625323,0.6016666666666667,0.7850129198966408,0.83375,0.5276485788113695,0.5716666666666667,0.7571059431524548,0.5941666666666666,0.3633074935400517,0.56125
078.bmp,0.44289405684754524,0.4195833333333333,0.7452196382428941,0.39166666666666666,0.6873385012919897,0.4979166666666667,0.3395348837209302,0.50625,0.7297157622739018,0.6204166666666666,0.7405684754521964,0.745,0.751421188630491,0.8245833333333333,0.7235142118863049,0.84375,0.7405684754521964,0.8358333333333333,0.44289405684754524,0.66875,0.7731266149870801,0.69125,0.7674418604651163,0.6883333333333334,0.8077519379844961,0.66375,0.8165374677002584,0.7254166666666667,0.7767441860465116,0.6145833333333334,0.7870801033591731,0.8475,0.5255813953488372,0.5941666666666666,0.744702842377261,0.5908333333333333,0.39018087855297157,0.5408333333333334
079.bmp,0.4568475452196382,0.44625,0.7602067183462532,0.4504166666666667,0.6723514211886304,0.5429166666666667,0.3245478036175711,0.52375,0.7343669250645994,0.7,0.7493540051679587,0.8141666666666667,0.7679586563307493,0.8825,0.7488372093023256,0.91625,0.7638242894056848,0.9016666666666666,0.4041343669250646,0.7995833333333333,0.7710594315245478,0.7679166666666667,0.759173126614987,0.7616666666666667,0.8289405684754522,0.7279166666666667,0.8366925064599483,0.79,0.7881136950904393,0.6766666666666666,0.8062015503875969,0.9116666666666666,0.496640826873385,0.6358333333333334,0.751937984496124,0.6529166666666667,0.34780361757105943,0.57
080.bmp,0.4232558139534884,0.4508333333333333,0.6997416020671835,0.44958333333333333,0.6335917312661499,0.5366666666666666,0.30180878552971574,0.49916666666666665,0.668733850129199,0.63625,0.6397932816537467,0.74875,0.6155038759689923,0.8016666666666666,0.6,0.81125,0.6118863049095608,0.8104166666666667,0.36847545219638245,0.6795833333333333,0.6733850129198966,0.7004166666666667,0.6852713178294574,0.7079166666666666,0.7710594315245478,0.665,0.7235142118863049,0.7475,0.7348837209302326,0.6341666666666667,0.6728682170542636,0.8583333333333333,0.475968992248062,0.5845833333333333,0.6888888888888889,0.6170833333333333,0.3338501291989664,0.5354166666666667
081.bmp,0.4253229974160207,0.4345833333333333,0.7183462532299741,0.4083333333333333,0.6475452196382429,0.5220833333333333,0.3245478036175711,0.525,0.7157622739018088,0.6575,0.6723514211886304,0.81125,0.6656330749354005,0.8666666666666667,0.6320413436692507,0.8925,0.654780361757106,0.885,0.3912144702842377,0.74,0.7157622739018088,0.7504166666666666,0.744702842377261,0.7341666666666666,0.7958656330749354,0.71125,0.7741602067183463,0.77375,0.7664082687338502,0.6416666666666667,0.6744186046511628,0.8979166666666667,0.510594315245478,0.6104166666666667,0.7307493540051679,0.6216666666666667,0.36020671834625323,0.5666666666666667
082.bmp,0.3958656330749354,0.40375,0.697157622739018,0.36333333333333334,0.627906976744186,0.48875,0.30180878552971574,0.4970833333333333,0.7090439276485788,0.62,0.7064599483204135,0.76375,0.7012919896640827,0.8341666666666666,0.6708010335917313,0.8583333333333333,0.689922480620155,0.8479166666666667,0.4144702842377261,0.72875,0.7426356589147287,0.70375,0.7534883720930232,0.70125,0.8036175710594315,0.66375,0.8010335917312662,0.7520833333333333,0.7571059431524548,0.6020833333333333,0.7322997416020672,0.8641666666666666,0.4904392764857881,0.5620833333333334,0.7142118863049096,0.5754166666666667,0.34418604651162793,0.5295833333333333
083.bmp,0.38087855297157625,0.4025,0.641343669250646,0.3595833333333333,0.5989664082687338,0.47708333333333336,0.2971576227390181,0.5004166666666666,0.6842377260981912,0.5658333333333333,0.6708010335917313,0.69625,0.6671834625322998,0.75,0.6408268733850129,0.77125,0.6599483204134367,0.76375,0.36795865633074937,0.6841666666666667,0.6940568475452197,0.6429166666666667,0.7111111111111111,0.63125,0.7741602067183463,0.5995833333333334,0.7509043927648579,0.6795833333333333,0.7452196382428941,0.5558333333333333,0.6950904392764858,0.7775,0.48630490956072353,0.5495833333333333,0.6992248062015504,0.5379166666666667,0.3276485788113695,0.5308333333333334
084.bmp,0.4062015503875969,0.4195833333333333,0.717312661498708,0.39916666666666667,0.6532299741602067,0.50375,0.28165374677002586,0.5020833333333333,0.7111111111111111,0.6408333333333334,0.6594315245478036,0.7683333333333333,0.6170542635658914,0.8445833333333334,0.5896640826873385,0.8504166666666667,0.6041343669250646,0.8504166666666667,0.3271317829457364,0.71875,0.697157622739018,0.71,0.7136950904392765,0.725,0.7886304909560724,0.6808333333333333,0.7643410852713178,0.76,0.7669250645994832,0.6308333333333334,0.6439276485788114,0.8566666666666667,0.48992248062015503,0.5904166666666667,0.7214470284237726,0.5983333333333334,0.3157622739018088,0.5525
085.bmp,0.3891472868217054,0.4175,0.7198966408268734,0.42625,0.6304909560723514,0.5291666666666667,0.2749354005167959,0.5004166666666666,0.6599483204134367,0.6741666666666667,0.662015503875969,0.8183333333333334,0.6118863049095608,0.88875,0.5788113695090439,0.9058333333333334,0.5989664082687338,0.9008333333333334,0.33178294573643413,0.7629166666666667,0.6945736434108527,0.7520833333333333,0.6806201550387597,0.7575,0.7669250645994832,0.7291666666666666,0.7643410852713178,0.8175,0.7416020671834626,0.6733333333333333,0.6356589147286822,0.9125,0.44031007751937984,0.62,0.6945736434108527,0.6475,0.3028423772609819,0.52375
086.bmp,0.462015503875969,0.40625,0.7524547803617571,0.39666666666666667,0.6888888888888889,0.48291666666666666,0.3612403100775194,0.5033333333333333,0.765891472868217,0.6216666666666667,0.7757105943152455,0.76625,0.7777777777777778,0.8375,0.7421188630490956,0.86125,0.7674418604651163,0.8541666666666666,0.4294573643410853,0.7441666666666666,0.7875968992248062,0.6983333333333334,0.7963824289405684,0.6979166666666666,0.8651162790697674,0.6604166666666667,0.8661498708010336,0.7391666666666666,0.8284237726098191,0.60375,0.8031007751937984,0.8620833333333333,0.5338501291989665,0.5791666666666667,0.7674418604651163,0.57625,0.3855297157622739,0.55625
